Pair,Causal_Relation_1,Conclusion_1,Causal_Relation_2,Conclusion_2,Classification,X,Y,Z
634,Will the increase of motion sickness cause nausea surge during desk audit?,Yes,Will the increase of motion sickness cause desk audit and the increase of nausea surge cause desk audit?,No,O_D,motion sickness,nausea surge,desk audit
635,Will the increase of dry wind cause eye grit during training slot?,Yes,Will the increase of dry wind cause training slot and the increase of eye grit cause training slot?,No,O_D,dry wind,eye grit,training slot
636,Will the increase of comb hair cause neat look during tea cup?,Yes,Will the increase of comb hair cause tea cup and the increase of neat look cause tea cup?,No,O_D,comb hair,neat look,tea cup
637,Will the increase of strong perfume cause migraine flare during meeting rollout?,Yes,Will the increase of strong perfume cause meeting rollout and the increase of migraine flare cause meeting rollout?,No,O_D,strong perfume,migraine flare,meeting rollout
638,Will the increase of nicotine delivery cause heart acceleration during coffee break?,Yes,Will the increase of nicotine delivery cause coffee break and the increase of heart acceleration cause coffee break?,No,O_D,nicotine delivery,heart acceleration,coffee break
639,Will the increase of wash dish cause plate clean during night fall?,Yes,Will the increase of wash dish cause night fall and the increase of plate clean cause night fall?,No,O_D,wash dish,plate clean,night fall
640,Will the increase of harsh shampoo cause scalp itch during budget sync?,Yes,Will the increase of harsh shampoo cause budget sync and the increase of scalp itch cause budget sync?,No,O_D,harsh shampoo,scalp itch,budget sync
641,Will the increase of old contacts cause vision haze during team workshop?,Yes,Will the increase of old contacts cause team workshop and the increase of vision haze cause team workshop?,No,O_D,old contacts,vision haze,team workshop
642,Will the increase of tight grip cause wrist ache during supply check?,Yes,Will the increase of tight grip cause supply check and the increase of wrist ache cause supply check?,No,O_D,tight grip,wrist ache,supply check
643,Will the increase of wind blow cause leaf fall during hair cut?,Yes,Will the increase of wind blow cause hair cut and the increase of leaf fall cause hair cut?,No,O_D,wind blow,leaf fall,hair cut
644,Will the increase of metal fatigue cause spring snap during fire rehearsal?,Yes,Will the increase of metal fatigue cause fire rehearsal and the increase of spring snap cause fire rehearsal?,No,O_D,metal fatigue,spring snap,fire rehearsal
645,Will the increase of dirty lens cause photo blur during system maintenance?,Yes,Will the increase of dirty lens cause system maintenance and the increase of photo blur cause system maintenance?,No,O_D,dirty lens,photo blur,system maintenance
646,Will the increase of loose hinge cause door squeak during mail delivery?,Yes,Will the increase of loose hinge cause mail delivery and the increase of door squeak cause mail delivery?,No,O_D,loose hinge,door squeak,mail delivery
647,Will the increase of wet floor cause slip risk during menu update?,Yes,Will the increase of wet floor cause menu update and the increase of slip risk cause menu update?,No,O_D,wet floor,slip risk,menu update
648,Will the increase of broken seal cause leak seep during invoice review?,Yes,Will the increase of broken seal cause invoice review and the increase of leak seep cause invoice review?,No,O_D,broken seal,leak seep,invoice review
649,Will the increase of new tattoo cause skin swelling during visitor tour?,Yes,Will the increase of new tattoo cause visitor tour and the increase of skin swelling cause visitor tour?,No,O_D,new tattoo,skin swelling,visitor tour
650,Will the increase of eat salt cause thirst rise during desert hike?,Yes,Will the increase of eat salt cause desert hike and the increase of thirst rise cause desert hike?,No,O_D,eat salt,thirst rise,desert hike
651,Will the increase of worn cable cause ear buzzing during audit huddle?,Yes,Will the increase of worn cable cause audit huddle and the increase of ear buzzing cause audit huddle?,No,O_D,worn cable,ear buzzing,audit huddle
652,Will the increase of engine vibration cause nasal congestion during vendor workshop?,Yes,Will the increase of engine vibration cause vendor workshop and the increase of nasal congestion cause vendor workshop?,No,O_D,engine vibration,nasal congestion,vendor workshop
653,Will the increase of old perfume cause hand shaking during staff checkin?,Yes,Will the increase of old perfume cause staff checkin and the increase of hand shaking cause staff checkin?,No,O_D,old perfume,hand shaking,staff checkin
654,Will the increase of paper dust cause lip dryness during weekly roundup?,Yes,Will the increase of paper dust cause weekly roundup and the increase of lip dryness cause weekly roundup?,No,O_D,paper dust,lip dryness,weekly roundup
655,Will the increase of sugar ingestion cause insulin secretion during recess period?,Yes,Will the increase of sugar ingestion cause recess period and the increase of insulin secretion cause recess period?,No,O_D,sugar ingestion,insulin secretion,recess period
656,Will the increase of bright lamp cause vision blur during team checkin?,Yes,Will the increase of bright lamp cause team checkin and the increase of vision blur cause team checkin?,No,O_D,bright lamp,vision blur,team checkin
657,Will the increase of dog bark cause cat run during pen ink?,Yes,Will the increase of dog bark cause pen ink and the increase of cat run cause pen ink?,No,O_D,dog bark,cat run,pen ink
658,Will the increase of ball hit cause glass break during song play?,Yes,Will the increase of ball hit cause song play and the increase of glass break cause song play?,No,O_D,ball hit,glass break,song play
659,Will the increase of lamp on cause room bright during ant hill?,Yes,Will the increase of lamp on cause ant hill and the increase of room bright cause ant hill?,No,O_D,lamp on,room bright,ant hill
660,Will the increase of heat lamp cause skin tingling during handoff meeting?,Yes,Will the increase of heat lamp cause handoff meeting and the increase of skin tingling cause handoff meeting?,No,O_D,heat lamp,skin tingling,handoff meeting
